,MOM,PCA_PLAIN,PCA_SUB,DOUBLE,EW_BENCH
2015-02-12,0.005419655986567485,0.005474536515063865,0.011709910754583098,0.008716556710479618,0.002893907153021742
2015-02-13,-0.006316115694611458,0.004015091063795828,0.0058427625482780025,-0.0034251005108887527,0.0015218035932089962
2015-02-17,0.005586745936853132,0.0014978685810000947,-0.0020368633951958646,-0.0017539513037955201,0.005086518985073017
2015-02-18,0.0009589784424556275,-0.0034245483961051985,0.0028876925703639643,0.00021482345457696271,0.002143038692025139
2015-02-19,-0.005141750052318339,-0.0005026568749201491,-0.0013523816804684062,-0.0016718908594083356,0.005661104011327617
2015-02-20,-0.0021991589948305193,-0.001053365293824693,-0.0006431792447808785,-0.011489629403690693,-0.00026931593431908164
2015-02-23,-0.004233747390478571,0.0036739270492426312,0.012082306952961863,0.007054247801817718,-0.005341081797144385
2015-02-24,-0.0003604007584708355,0.00036313578687119353,-0.0008686406574493371,0.0012560727948053953,0.002488922459254649
2015-02-25,-0.015297423642017116,0.008435159276868644,0.012889697339061978,0.0006515356620602392,-0.0038699622525559417
2015-02-26,-0.004300847753568449,0.0036722473202275958,0.003743283890447491,0.0014163924079448522,0.0058444396064555705
2015-02-27,-0.004570868782580883,-0.004887663221641825,-0.0024734459244914577,-0.0027113501664151533,-0.0039237369090133235
2015-03-02,-0.0021369883448802084,-0.0016492570564830005,0.002231605283676718,-0.0008838285116873514,-0.0028537397135622866
2015-03-03,0.005076757665587884,-0.008933124043243933,-0.007218749254895542,-0.011888929899630547,-0.006783789543823885
2015-03-04,0.0024303904196678384,-0.00042779660815979166,-0.004962800364986818,-0.0031294701177190234,-0.003958788120674922
2015-03-05,0.00367480013051924,-0.0035634533645467763,0.0024589661121039896,0.004587309765547498,0.004978757285905499
2015-03-06,0.00365012233332731,0.004232699455457435,0.004585439018070271,0.005479325478177416,0.003873465709694183
2015-03-09,-0.0016870050284625963,0.001019242813594068,0.012486493276465317,0.01758886926366343,-0.0025308415341950014
2015-03-10,-0.0029234443034972905,0.0002312290249282473,0.0025824251078930827,0.0017285301089858584,-0.007611517967410494
2015-03-11,-0.00754859650529065,-0.00012204744618249386,-0.002810544038289997,-0.0030385008099444045,0.0054657006737502236
2015-03-12,0.001481476949926508,-0.0016116204058283633,0.0021701594132724988,-0.0003285660292260961,0.0076275999723610065
2015-03-13,-0.009930533357373796,-0.006383271380135991,-0.0039497835508541575,-0.01086387080526265,0.0017952640939417456
2015-03-16,-0.0023754474685280915,0.002406425624960851,-4.6170163044178744e-05,0.0026766922983836507,-0.004188609724669253
2015-03-17,-0.0022991223334812624,0.005442156854251468,0.00042572803915241764,0.001160995197758711,0.0020034852356594405
2015-03-18,0.002337697015458007,-0.0018030661495584076,-0.0008809928383911145,0.0015624000895125487,0.003515471931809096
2015-03-19,-0.0037639542124655585,0.0016870815559311813,-0.0064279377902735305,-0.008306985561883163,-0.004621371912573489
2015-03-20,0.0021623904202784597,0.0020667983363394254,0.004164490387010477,0.001897424794433719,-5.6151089404037476e-05
2015-03-23,0.007351149636588361,0.0008592635331987176,-0.007976715754873664,0.002232087461536044,0.003724783566314338
2015-03-24,-0.0016167565830338625,0.0006159030853747803,0.005689789943117307,0.0021780116676480494,3.100374116011698e-05
2015-03-25,-0.004583797909683507,0.0031201394011201034,-0.0005599838762459395,0.0058944803171651445,0.0007748376909770424
2015-03-26,-0.004346906740711832,-0.014401165980025832,0.0050931457356871105,-0.0034971063672859515,-0.0031680542310014615
2015-03-27,0.005524599039121103,-0.002650468680938767,-0.01255078871478952,-0.001166156279194086,-0.00628828412852154
2015-03-30,0.0065119610235472745,0.006241195238688801,0.0070184268255968135,0.005541798922693051,-0.0027352047901720985
2015-03-31,-0.007548280858243372,0.008407606730657857,0.008479495533237812,0.005438205968161747,-0.007656936660137755
2015-04-01,-0.007438314333332729,-0.0069861569953500345,0.0071908611904158756,0.008968129317218076,-0.005184779216254017
2015-04-02,-0.0018473608005065147,0.0016831181438122797,0.004861924112712402,-0.01889316556040299,0.007976708619940572
2015-04-06,0.005632718372468548,0.0037922488755849134,0.002868512572657411,0.004494959068500021,-0.0023916967227000816
2015-04-07,-0.00771810746525008,-0.007011057552840749,-0.0017725504276774997,-0.007657305332242067,0.005084378465331646
2015-04-08,-0.001380188784860347,0.0029985465663540764,-0.0012752928968567728,-0.002567841464635549,0.004605586335765166
2015-04-09,0.004437520194517153,-0.003326895380387751,0.003467171138908287,0.003425224348220887,0.0010709251007476426
2015-04-10,-0.005165174935054174,0.006282142760734001,0.007085668325631201,0.0019274685313218722,-0.001081842307897142
2015-04-13,-0.008425887531465405,-0.00572131686327604,-0.0041780017338683305,-0.0032658567774768955,-0.007803678322358751
2015-04-14,-0.006669937555840422,0.0025605162413425697,0.003582859076903322,-0.0005483844473459973,-0.00047426793506250334
2015-04-15,-0.005031185144762174,-0.003153865333413109,0.0015081266512665167,-0.004862014358372685,-0.0016485885301551224
2015-04-16,-0.008339370682824199,0.0011387666413491314,0.02322233409734309,0.010267106199229848,0.006077471463692295
2015-04-17,0.003411260000447647,0.0016360194054215516,-0.005659942434918586,-0.0036670414178201676,-0.00036799460393554433
2015-04-20,0.008395823922253798,-0.0029537006068815156,0.0019521314593547775,0.0029363712929420752,-0.001326980203956483
2015-04-21,-0.00253383527706399,-0.0036420368755956996,-0.005795552180298636,-0.007881491475392955,0.010541728478528967
2015-04-22,0.002332690759993383,-0.005405247003515568,0.0008374972055026791,0.0011399797496294383,0.002960921731968726
2015-04-23,-0.0011822996303230582,0.008223601760013488,0.010026639244103231,-0.0009363897516398627,1.7808818876500797e-05
2015-04-24,-0.008085810863614373,-0.00829808881841776,-0.0020698199842539514,-0.005747330083547213,-0.000739342724691626
2015-04-27,-0.0037332197914782483,-0.0016551137012276841,0.003663148768051805,-0.0004725397863540148,-0.0027261672203042764
2015-04-28,-0.0050384070072922345,0.008422237208140637,0.001634292544640492,2.947648323891206e-05,0.00022553374782842336
2015-04-30,-0.00874203231742905,-0.005472176036964349,-0.016419085335949445,-0.007121136060285795,-0.013983082437911621
2015-05-01,-0.0004435396822399354,0.004327938431681999,-0.004181694975437522,-0.005062414126784404,0.0001631726522299031
2015-05-07,-0.002721717218065001,0.004898503931141663,-0.0016332049043210621,0.004420096906903537,-0.0021289526988733393
2015-05-08,0.012951261379800537,0.014654313975862608,-0.010000967650256244,-0.006252147141988629,0.008637073885350073
2015-05-11,-0.004348122296257717,0.0038975220532352587,0.0007317407056027787,-0.002625204831097924,-0.00010572185034164004
2015-05-12,0.0003964257538309201,0.0003446848281715377,-0.0019871225401256964,-0.00198760612993043,0.001566492289622448
2015-05-13,-0.004565999146407029,0.008231695782036686,0.006503305804300719,0.00014880952380950477,0.00016920754621367362
2015-05-14,-0.0006044486221387759,0.0007020450040773336,0.005996868108856556,0.005234339387125715,-0.004453271577139667
2015-05-15,0.0020308778053140576,0.0028631052728907763,-0.0003676349784076378,0.003998984818036955,-0.00018886923645843127
2015-05-18,0.010354327012680863,0.010347217843856036,-0.0037966381883769444,-0.0009324247595313318,0.006419998798328872
2015-05-19,-0.006314477073620139,-0.003322243401926439,0.0072571045825899905,0.0006301864121411871,0.0024669316546600344
2015-05-20,-0.007021591239488357,-0.012121690575634527,0.0019366058703948804,0.004172135675711378,0.0023415030089869123
2015-05-21,0.0005396431256236901,-0.002216608059945235,-0.0028766331763209864,-0.0022680856906897584,0.0003342932907382817
2015-05-22,-0.0021605119103654813,-0.004676267143853274,0.00154262002737251,-0.00014422857769828755,-0.0008985303623531266
2015-05-26,-0.0001033037208835407,0.0012791372620746034,0.001656671840890267,0.0004831908965907592,-0.0012199242646749222
2015-05-27,-0.008875849899363943,0.006519824188693924,-0.009306118100221751,-0.014789628982407283,-0.0012004736494555638
2015-05-28,0.0013917253376252601,0.004484419640136683,0.011260304958104352,0.013325046986312223,-0.000722118324954286
2015-05-29,0.0008297622386280955,0.0019365984261351164,-0.001018058376029396,0.002050836558418099,-0.0009157484446188749
2015-06-01,0.007751843134028925,-0.0012825637989140274,0.0054729958650052484,0.007302507460238233,0.004121442856855601
2015-06-02,-0.0032579617631920397,-0.004202820006244279,0.00822850656433578,0.0013028052599278381,-0.003021315363031322
2015-06-03,-0.0024205083500356,-0.011784594053294618,0.006932274701425945,0.0032026043777143203,-0.0010910806302076401
2015-06-04,0.004274880390217951,0.0028810214613076424,0.002551667429719973,0.0071308227037457745,-0.0014335561019102703
2015-06-05,-0.007958169913003644,0.002423388557109663,0.0027144288417387807,0.00045345965645858825,-0.0016166892691142649
2015-06-08,-0.002462002288195597,-0.001257178617347998,-0.0019861504839984614,-0.0027564420415324333,-0.004380521867852205
2015-06-09,0.002076467860795228,0.010649555398001366,0.011310714944908675,0.005958772397497125,-0.004143510430061213
2015-06-10,0.0015756366728725932,0.002034319205596069,-0.0008494982499708041,-0.00292069632617076,-0.000324227872988561
2015-06-11,0.002496035918438278,-0.0008514810377393983,-0.004906233934279847,-0.0012715647375304657,0.005196914112096003
2015-06-12,-0.008101389238067958,0.0036308851737582924,-0.0014374395221853579,-0.016246094990767512,-0.002271214711285369
2015-06-15,0.002833887907208666,-0.0016794592530494643,0.00624368649219529,0.003117741805781553,0.0014384478307073849
2015-06-16,-0.0037831120655357655,-0.0028819165704973893,0.007285812403818315,0.00019667655080032875,-0.003289315671461434
2015-06-17,-0.0016057908040317595,-0.0011615868719126344,0.0014960843981920878,-0.0025936654172728684,-0.0032139751524500586
2015-06-18,-0.0009888317999245503,0.00014176359264623834,0.0017035725830195415,-0.0034539900188412694,-0.008773581261211638
2015-06-19,-0.007741484811577928,-0.004930388587726632,0.0006601217526587043,-0.010985308534763965,0.002549440124535912
2015-06-22,0.002963397790830902,-0.00046221025012134205,-0.004132580809099706,0.0033227284028643687,0.006777142726292458
2015-06-23,0.0016328782534143823,0.005223834997214016,-0.003431699437047131,-0.0031141921986970102,0.009168515511823894
2015-06-24,0.002657425165146243,0.0005825806021126922,-0.0010173233305777354,8.091254825360163e-05,0.0026407627306682343
2015-06-25,0.0007775064783999585,0.00010125503315903147,-0.0011242088125113178,0.0042876118882611645,-0.001966249593595103
2015-06-26,-0.002983444521958734,-0.0012117087637926625,-0.0024782234589934673,-0.003917593054540369,-0.0009239258084145986
2015-06-29,0.011018029721274547,0.009720896862515493,-0.0035580787255595553,0.006882396129364684,0.0060378138794683674
2015-06-30,-0.0048751028197065345,-0.0014344609996151062,0.0012983998237766636,-0.00024023510897480714,0.0008802606753778896
2015-07-01,0.001567635450517013,-0.0024111635420235753,0.0023493378720763182,-0.0008168346075920949,-0.0002686267723721276
2015-07-02,-0.0017507351470485764,-0.0016352544721850216,-0.0015375913352011056,-0.003329873786901028,0.00027149649071984565
2015-07-06,0.0001512204477976519,-0.009399855579280605,-0.0006750100603698083,-0.004896635065511416,-0.004176252061088776
2015-07-07,-0.00035374308829096927,-0.007217425273395529,0.016160933882809304,0.013337938880313769,0.003943049044463239
2015-07-08,-0.006213753711805419,-0.0024303173343138912,0.006220928748730549,-0.006601158310950116,-0.02696243492888538
2015-07-09,0.0204235072910548,-0.006536573786887388,-0.009742306254510424,0.012677034046858927,0.0085112132905087
2015-07-10,-0.0007897333247710581,0.005395973302222213,0.007717499401981055,0.008272725429048142,0.008755094473444958
2015-07-13,-0.0006959197670588725,0.0003313574143865452,0.010216856434213106,0.004603867161075907,0.0011803684753950111
2015-07-14,0.004693032038054668,-0.0013438510138364054,-0.01016325036228607,-0.00273464814266616,0.000289123176229174
2015-07-15,0.004206568002856237,0.002640379144382443,-0.006685625574844511,-0.003047650963325219,0.0015394223950470141
2015-07-16,0.004133132599142298,-0.0038970739490291617,0.005962158972151733,0.004732639142748274,0.0025466549425582287
2015-07-17,0.0005465589999702925,-0.004938071333997019,-0.004906792121018921,-0.0027808532313195744,-0.0010745898981475318
2015-07-21,0.015563974639409974,-0.009677911817365126,0.02257965378774829,0.021890749594852904,0.0013968358553239863
2015-07-22,-0.0015949062207110342,0.0031257317623176965,-0.007523011448474738,-0.003099421279373839,-4.012272747345267e-06
2015-07-23,0.006769377127817334,-0.0022419383291592872,-0.009021633656437378,0.002190371471162244,0.001192575222532714
2015-07-24,0.001873789613556265,0.000520286373662371,-0.0038093993117458425,-0.002982358030146643,-0.00541157889609631
2015-07-27,-0.017426468765549673,-0.008541692575676807,-0.014702793900503597,-0.015248287745158379,-0.007372325954201016
2015-07-28,0.02163701869832242,0.005869884223892386,0.018083172961059636,0.014806746388389212,0.005426243085222993
2015-07-29,0.004126315810284354,-0.0092494995336454,-0.0036747271053820803,0.0015392508978963049,3.2570389471673604e-06
2015-07-30,-0.016929975760154294,0.006182041101187231,0.012201769402163753,-0.00012290341237708446,0.005240835040794005
2015-07-31,5.837980550351708e-05,-0.007209437450051071,-0.00027318645983316294,2.3793309615805468e-05,0.00453894045681414
2015-08-03,0.006703450432233194,0.004253027585970993,0.01673150311710696,0.011900473729779822,-0.0016109979958176927
2015-08-04,0.01949080965825152,0.0013788411849313682,0.025459737870322765,0.01854797238346232,-0.0004978036220655552
2015-08-05,-0.010225226040395021,0.007224310699791991,0.011186595718072102,-0.01733772731253802,0.006191776916668645
2015-08-06,-0.007816992952290592,0.015368639110294268,-0.010020910256222915,-0.008598732044169303,0.0006623223615635662
2015-08-07,-0.005659205098308662,-0.005690290383490736,0.006298796904573956,0.012930724473574906,0.0032944688494386124
2015-08-10,0.013903581936696498,-0.0020565738996450866,0.012408219791818921,0.011179889790507852,0.0044936699968408525
2015-08-11,-0.01642100899258945,0.0016322008499796365,0.01411077796948712,-0.003906602593990671,-0.0028320886377668692
2015-08-12,0.007914779306311282,0.00020342485635773712,0.01078868976051699,0.009973276843985735,-0.008083661289387142
2015-08-13,0.004921479598454282,0.004814894256465908,0.00934763140221706,0.0073344623569996225,0.00353652332808521
2015-08-14,0.006195906884220892,-0.0029512062769326167,-0.004186558798990991,-0.003208229653936745,-0.0017814565609749608
2015-08-17,-0.0008515065339276263,0.0010577215882089596,0.0058236146646163615,0.002689468854278084,0.00024108834905973577
2015-08-18,-0.00455982134490227,-0.006492257133847535,-0.0023481547953010163,-0.004705979319852487,-0.002888710004462767
2015-08-19,0.0039606962256084404,-0.004750706216126655,-0.0006112700206962753,-0.007255041353878666,-0.00827499030466133
2015-08-20,0.00888545337479929,-0.01564353301837873,0.009319172236009244,0.006677572105524293,-0.009564802151434052
2015-08-21,-0.01656884388339839,0.02051866097139328,0.006736827454094164,-0.012641220179785249,-0.012507542194997279
2015-08-24,0.007537061018458342,-0.010063006395814672,-0.002742925947699224,-0.0013301849868159743,-0.03033017052842542
2015-08-25,-0.012847304718780662,0.021196968210364635,0.014541907865284465,-0.013364793089951863,0.006579578342479771
2015-08-26,0.009501205128909729,-0.013021620058605278,-0.006190442276728138,-0.0051003970428993295,0.01866926405141612
2015-08-27,0.012882152361305854,-0.0008471912094607521,0.0042564570644975765,0.004253273875358822,-0.005417314089501132
2015-08-28,-0.004705568094341506,-0.015948377558868777,0.020225893205345135,-0.003485698485995151,0.001619712940171511
2015-08-31,0.014929078544195963,-0.0021251590791247165,-0.011883530467039206,-0.007759066490459765,-0.009378025223137876
2015-09-01,-0.00953685859106004,0.01866796247110667,0.008136595192278651,0.0020929815653629724,-0.02421861330200321
2015-09-02,0.008476714358859305,-0.012703414059829287,-0.01138747920434018,0.00026620972329399663,0.006290768673235421
2015-09-03,-0.004083190011261184,-0.006152943050326855,-0.008918196671234259,-0.003174807007260383,0.006350179622858691
2015-09-04,0.010081322246886647,0.014091609952131722,-0.010117857067168055,0.007989323305280405,-0.022978016864881035
2015-09-08,-0.01766072035952195,0.015842223262966647,0.0058103195023282645,0.005102999560680128,-0.013189469408526904
2015-09-09,0.0015576392286170918,-0.011867176040402994,-0.017469089548074822,-0.009887501184740733,0.018606500772564177
2015-09-10,0.0067801314184589455,0.004840210610009676,-0.0059248822780025865,0.015506609423926676,-0.003151477054622983
2015-09-11,0.008806479316206085,0.00999196428898095,-0.002569239134460766,0.006535158583030664,0.00171863849171003
2015-09-14,0.000362951814942302,-0.00486509026579276,0.005146601957096664,0.0006240070074916781,-0.009323140802454314
2015-09-15,-0.0019146432456017114,-0.004109760582599554,0.004526794587331295,0.00014056635965766688,-0.000769886382053703
2015-09-16,-0.012064957302481827,-0.004191706280459218,-0.0054866722322304065,-0.021988945665904834,-0.0056402254438970845
2015-09-17,-0.004586635395460959,0.002532351143386902,0.0044860304360441194,-0.00868176689615463,-0.0023835818209390135
2015-09-18,0.0027683540868137517,0.0033860227900135665,-0.0002813448113170975,0.003031191968572869,-0.012696389332648788
2015-09-24,0.013254633863074149,-0.009362715405374856,-0.003120997995893116,0.005969278752496439,-0.006444446161059991
2015-09-25,0.00310603850117075,-0.006807844397003617,0.005432251736731165,0.008198741639031022,0.010710901425465184
2015-09-28,0.006142006630426056,-0.012388078687043613,-0.01016192488853842,0.0,-0.005723135257023726
2015-09-29,0.014811179430151976,0.0021554186978420143,0.010052013656192259,0.0067330209794333505,-0.034441866765428396
2015-09-30,0.000993544633960398,-0.010176658590348242,0.00532871215028312,-0.036941580756013614,0.01150981044860252
2015-10-01,-0.007991827269715946,-0.004215676915294609,0.010774697202801088,-0.013995485381116946,0.01302596507161003
2015-10-02,-0.003349633629721915,-0.006176027802838546,9.473917728397563e-05,0.0034207525655644,-0.004157927148070996
2015-10-05,-0.006527368446237604,-0.004382315276242133,0.00922390346569255,0.0012471654679183652,0.01013177818702653
2015-10-06,-0.007097619730292104,0.002480333870576756,0.010902440483788835,-0.022784879652866907,-0.002242578509323582
2015-10-07,-0.020856803326881248,-0.005672353241501838,0.0254881615352081,0.018808777429467072,0.005559263660047866
2015-10-08,-0.009034514391745276,0.005498612406144244,0.014556472823225409,0.008629890163070251,-0.004792823855703212
2015-10-09,-0.0014689063712835172,0.0005669977664415804,-0.009268829696380789,-0.002588747755751335,0.01216610315695568
2015-10-13,0.004967590923103793,0.011661972002490195,0.012681116970307629,0.012059804399368587,-0.003656710927183716
2015-10-14,0.004534319865628755,-0.006409042837570023,-0.007323049375467616,0.00520928586089826,-0.011176043442399211
2015-10-15,-0.0018441786155074294,-0.0015834682510100563,-0.0006270861950306464,-0.0013166672039437999,0.008720840162966625
2015-10-16,0.007451735822894536,-0.0037414123376168004,-3.3645695949347095e-05,0.0050696359497125814,0.003928861161935739
2015-10-19,0.0026918087407465942,0.0013962320011707162,-0.0025898122800690703,0.0012442020370624432,-0.005366704586310278
2015-10-20,-0.01018644075644084,-0.004052470907624506,-0.006464046470325458,-0.007337301914368461,-0.004707889040968116
2015-10-21,-0.0064326581806596755,0.011778806971354338,0.0110383058415199,0.019045639979374362,0.01200804313086482
2015-10-22,0.0035381151224957775,-0.0007377658638381582,0.0019169141855387424,-0.001313215441746977,-0.0019898878696445956
2015-10-23,0.007674278795319568,-0.0024144471992586076,-0.008607139239305405,-0.004979670556856312,0.0028938174132604336
2015-10-26,-0.0008591704512403769,0.004188901613117535,-0.0017949496175167397,-0.0004561537718924596,0.0005133370330734355
2015-10-27,0.0034853429103546495,0.004133550853559909,0.010910756661877508,0.009152273790070376,-0.004269938467601891
2015-10-28,-0.005589139230874363,-0.002377886978479938,0.0027170325843809406,0.003081645713546765,-0.002345182976577709
2015-10-29,-0.007507733495110581,0.005230536614131221,0.004103740772208563,-0.00559933967036578,-0.00784371687605741
2015-10-30,-0.004821938623011547,-0.0060153711234300035,-0.003622885284660971,-0.006759410244565092,0.009410919199337061
2015-11-02,-0.00046639694833403716,-0.0011253499780168761,-0.005196803130557502,-0.0016923469941469921,-0.015676184100571824
2015-11-04,-0.014484715733144114,0.016325893034352057,0.016955288046926188,0.005568904908811418,-0.0073535209524625885
2015-11-05,-0.002834197610360855,0.0018961412295085854,0.00575439449382995,0.0006524027803868253,0.007707814898047779
2015-11-06,0.0026404998126729586,-0.002378261369741397,-0.0004721829067508619,0.003282383421996897,-0.0008187139358754885
2015-11-09,0.010589024570057438,-0.002759722702611156,-0.0028931775275630187,0.00909355053257902,0.005624430289702015
2015-11-10,0.0020158918639481276,0.006488850944156433,-0.0001601003903131562,0.007870789304663822,0.004168719395224903
2015-11-11,0.001076090671795392,-0.003196942188775243,-0.0027391024459736185,0.00045748197278685414,0.00489075759369687
2015-11-12,-0.001742831281191859,0.003805050431470192,0.004037492320508207,0.001434459610736627,-0.0017252702350455265
2015-11-13,0.0016600648343934046,0.00035766815397591015,0.0017721857809310571,-0.00828477221114371,-0.00026441612477965656
2015-11-16,-0.008799041464402003,0.010507360902583952,0.010415744438995289,0.004253686111492924,0.005923943787890289
2015-11-17,-0.012422491339634755,-0.005898386410641688,-0.0035197160651750047,-0.0062760245850332075,0.0032713942030196627
2015-11-18,-0.0002784085093467943,0.002588570390682543,-0.0006628946073976353,0.004563569764516449,-0.002287071673530111
2015-11-19,0.006780314153722067,0.005594104321357896,0.006256736959926902,0.004001460779006989,0.002948974717864372
2015-11-20,0.003066220919022821,-0.0003832190399790875,-0.0010956663515385265,0.001971698814574143,-0.00011384772772421774
2015-11-24,0.007495395421764518,0.0007354677412728886,0.004128019299076869,0.00859615893919205,0.0013594590603605932
2015-11-25,0.00027489164207628015,0.004650305236963126,0.0017106041221940588,0.004419285504528729,0.0001754771089572867
2015-11-27,0.0008427271011469673,-0.006239929360290476,-0.004953549147897008,0.0003663046747850267,-0.0016304545406331593
2015-11-30,0.016643024273997133,-0.010160995831375,-0.010673175109332479,0.011354710578696645,-0.006746060193720737
2015-12-01,-0.004492729437703314,0.0016352453212493236,0.004703974083114805,-0.0020755678506096443,0.005362326692886336
2015-12-02,-0.005660013868305168,-0.0053297557110128626,-0.0004860030485038581,-0.0025861141060492493,0.0014038707810880764
2015-12-03,0.005730567899906891,-0.0010944345042151588,-0.008855895196046527,-0.002630767036875481,0.0023158976333688196
2015-12-04,-0.003117113535986449,0.0006080539621545098,0.0015619475505435963,-0.004878737246032401,-0.004197420230475163
2015-12-07,-0.0063353500486992955,0.004167606978456152,0.003628240891555645,-0.003443296369246146,-0.001114499023859536
2015-12-08,0.0036931447152310786,0.007103462736679922,0.005561975219702874,0.0053713690061922646,-0.004401068644902632
2015-12-09,0.006238632925702149,-0.0035979243497665575,-0.004314784767076875,0.010965429587750448,-0.0009068159413574221
2015-12-10,-0.0007517451897901094,0.004329393544251926,-0.003116000507851036,-0.003971791551233687,0.0012780691824342402
2015-12-11,0.00012055901009386797,0.0027463092755010804,0.001635233436640382,0.0035919629256917023,0.00230769001994545
2015-12-14,0.007512846615937962,-0.01061370247175637,-0.010091166340981528,-0.007195866947335828,0.003963618580392729
2015-12-15,0.004958311970917583,-0.0036987927456244357,-0.002328812665912783,0.0004268516065662029,-0.008795520716553717
2015-12-16,0.004343054129134582,-0.005049647451776185,-0.0019804737941653055,-0.0033429111517092602,0.00394624082475622
2015-12-17,0.00350434373265307,-0.00046322286319580054,0.0021896725195770907,0.0008148550830069233,0.004577463059272724
2015-12-18,-0.00270798065573461,0.00887135202040792,0.0058757688582725676,-0.007139068367666404,-0.00394844765137492
2015-12-21,0.0021216522662444114,0.00347785418528126,-0.0009290718239361121,0.0036439328486804574,0.0013177377705743838
2015-12-22,-0.00488598902107853,0.002545604762784381,-0.002083587213070027,-0.002186437049041216,0.0010112616932842096
2015-12-24,-0.003246407928644168,-0.004500617928329254,0.0020622781982720276,0.004758142607898845,-0.006678629047010547
2015-12-28,-0.004856790955483147,-0.0012128434642359356,0.0031037089800021625,-0.002266051960966255,0.003036493674932776
2015-12-29,-0.0007624434342873522,0.010338334935030847,0.0029934247246733215,-0.00031138019744028156,0.005668260080309021
2015-12-30,0.0015711837281382035,-0.002168628286150609,0.004097716779874161,-0.002256151161321168,-0.0006023618689354487
2016-01-04,0.011857270752561466,-0.011615829471462271,-0.022861087777388715,-0.0009323255133259316,-0.016027227368646153
2016-01-05,-0.0010674917089892528,-0.019324012202253684,0.008170009919157551,0.0023927185070204303,-0.0007986388779843831
2016-01-06,0.0020085558927480894,-0.00110937077506117,0.017164598303901556,0.01743740768913741,-0.005562467662539852
2016-01-07,-0.004091768034270161,0.007715724864559027,0.010049525533680971,0.0019352458277378157,-0.007966831125198581
2016-01-08,0.015606520278627588,0.019981007721080912,0.017267910372771842,0.025782969188488998,0.0016934187357356444
2016-01-12,-0.005091895761127142,-0.005604099698725595,0.009438777270043297,-0.003035898436377143,-0.018764747050228216
2016-01-13,-0.006571509647113261,-0.007660271289222088,-0.002956182514034223,-0.02138595719552703,0.008876751556544483
2016-01-14,0.015686304394689855,0.004272915711817027,-0.00190332311370873,0.0022522657936706056,-0.01476033421152575
2016-01-15,0.014679118950505068,-0.00877824520718109,0.009327332949088406,0.014642272837170523,-0.01094902116195737
2016-01-19,0.008498458273867705,0.0025527262553868947,0.002215493652238965,0.00019914088391168082,-0.004645246556009182
2016-01-20,0.015824877629204148,0.012758788730437946,0.004784443491997959,0.009595356266270968,-0.02824657805263884
