,us_ew_cc,jp_ew_cc_prev,exec_date,jp_ew_oc_next,pred,pred_up,actual_up,correct,timed_return,beta_const,beta_us_ew_cc,beta_jp_ew_cc_prev
2017-12-06,-0.0010235877910673818,-0.006291406556539997,2017-12-07 00:00:00,0.0041674773108605475,-0.0001607409851334724,False,True,False,-0.0041674773108605475,1.2846134792083379e-05,0.10438508750446823,0.01060809187686415
2017-12-07,0.002728957470707727,0.009856902463990055,2017-12-08 00:00:00,0.001762126487404879,0.0003839201864818622,True,True,True,0.001762126487404879,2.4911171935866527e-05,0.10504002444692898,0.007340973026016495
2017-12-08,0.004859081480281713,0.003102701227150924,2017-12-11 00:00:00,0.001827264426519266,0.0005759068619981236,True,True,True,0.001827264426519266,3.520534857445529e-05,0.1056686712503992,0.008782292560569324
2017-12-11,0.0027397669322850814,0.0051412210674446086,2017-12-12 00:00:00,-0.00021146534725248386,0.00036462384954584525,True,False,False,-0.00021146534725248386,1.1307187752949894e-05,0.10970588170961319,0.010259841799398886
2017-12-12,2.0232326518465625e-05,0.004945270623276752,2017-12-13 00:00:00,-0.001452211100799399,8.989132458729949e-05,True,False,False,-0.001452211100799399,1.7996962905548585e-05,0.10591635113035722,0.014104673494252484
2017-12-13,0.0005403068577072623,-0.0019420622834077639,2017-12-14 00:00:00,-0.0019621083716321124,7.408911193675408e-05,True,False,False,-0.0019621083716321124,3.648698202429535e-05,0.10872694308854307,0.010887283706847453
2017-12-14,-0.004097591760605623,-0.004346310719697514,2017-12-15 00:00:00,-0.00018535216787401673,-0.0004748096531739153,False,False,True,0.00018535216787401673,1.2669422329146435e-05,0.10233369356414412,0.015681662061894086
2017-12-15,0.006599348552061702,-0.0006545004239087731,2017-12-18 00:00:00,0.000974594391012257,0.0006586401106358209,True,True,True,0.000974594391012257,-1.5131496393630798e-06,0.101181954269356,0.011583985051964743
2017-12-18,0.004840972131220788,0.00861636437948398,2017-12-19 00:00:00,-0.0012270955783355835,0.0005048938364109047,True,False,False,-0.0012270955783355835,-8.47216091513858e-06,0.08635055948966382,0.011065612028697422
2017-12-19,-0.00482675728187334,-0.00048449151782809934,2017-12-20 00:00:00,0.0016099318728409293,-0.0004463433335595894,False,True,False,-0.0016099318728409293,-3.844953022453173e-05,0.08470950818206555,-0.002019503109203319
2017-12-20,-0.0009788236300266706,0.003493780270148311,2017-12-21 00:00:00,-0.0005884754476555271,-0.00010853527417007884,False,False,True,0.0005884754476555271,-2.3991120177423952e-05,0.08353002552859926,-0.0007965558716755694
2017-12-21,0.0020306636104780564,4.6628472317655115e-05,2017-12-22 00:00:00,8.274809858109603e-05,0.00012103740761820182,True,True,True,8.274809858109603e-05,-5.070839930717463e-05,0.08465183232511506,-0.003293878823188212
2017-12-22,0.0007187973424992222,0.0013129552938218375,2017-12-26 00:00:00,-0.0005027747379970066,2.0253743462834913e-05,True,False,False,-0.0005027747379970066,-4.105219820033743e-05,0.08882624237737236,-0.0019361857283616418
2017-12-26,0.0003554178554391996,0.0024592324265425504,2017-12-27 00:00:00,0.002137093970761365,-1.0219236615946598e-05,False,True,False,-0.002137093970761365,-3.664207506142438e-05,0.08515482048485688,-0.0015625628509471773
2017-12-27,0.0010275941538974264,0.003778495183068674,2017-12-28 00:00:00,-0.00137185408656577,4.27754287535992e-05,True,False,False,-0.00137185408656577,-3.988654594387997e-05,0.08263075029083863,-0.0005951843590067118
2017-12-28,0.0027554541807208732,-0.0024477470446784277,2017-12-29 00:00:00,-0.001544134752099227,0.00017586637586888617,True,False,False,-0.001544134752099227,-5.345940984957072e-05,0.08224271648706016,-0.0011070378968433964
2017-12-29,-0.0029629209727760285,-0.0016262686756594363,2018-01-02 00:00:00,1.3061447348531253e-17,-0.0002963102712008024,False,True,False,-1.3061447348531253e-17,-5.5674630928154064e-05,0.08148492230070212,-0.0004905370121598002
2018-01-02,0.005456029370221283,0.0,2018-01-03 00:00:00,1.3061447348531253e-17,0.0004122497118388518,True,True,True,1.3061447348531253e-17,-4.168515354658025e-05,0.08319875766486602,-0.000384371034323594
2018-01-03,0.004733608465650452,0.0,2018-01-04 00:00:00,0.0037899400313048132,0.0003494493253124957,True,True,True,0.0037899400313048132,-2.976766897269397e-05,0.08011160978711848,-0.000951074763580799
2018-01-04,0.001853934205628105,0.015461779949174565,2018-01-05 00:00:00,0.005725697347831871,0.00011377417988742085,True,True,True,0.005725697347831871,-1.9403885332406237e-05,0.08421350440261928,-0.0014841907751524386
2018-01-05,0.005046875966713682,0.013541695660381966,2018-01-08 00:00:00,-6.530723674265627e-18,0.0005055268293417868,True,False,False,-6.530723674265627e-18,-6.674058375292306e-06,0.08317101237622482,0.006826848464681581
2018-01-08,0.003009020117134631,0.0,2018-01-09 00:00:00,-0.0010076788523644784,0.00022623969670770584,True,False,False,-0.0010076788523644784,2.450245519580289e-05,0.06704416509651295,0.008261825648924782
2018-01-09,-0.00013902921634642018,0.0039883267469036105,2018-01-10 00:00:00,0.0008367446654215026,4.494730821515486e-05,True,True,True,0.0008367446654215026,1.792841283482227e-05,0.06587558324970985,0.009070853115028754
2018-01-10,-0.0036267581358953582,0.00581042152189204,2018-01-11 00:00:00,-0.0003006855763870589,-0.0002593373607202436,False,False,True,0.0003006855763870589,-3.819173384122437e-05,0.07824850447125378,0.010781106516579618
2018-01-11,0.006441171728063977,-0.0006039245223303661,2018-01-12 00:00:00,-0.0041816488364591195,0.0004887977745425388,True,False,False,-0.0041816488364591195,-3.3446480660649186e-05,0.08305887426717475,0.02111558153351916
2018-01-12,0.004327249236175379,-0.0025965922804050837,2018-01-16 00:00:00,-0.0004740969501948662,0.00021715390799926083,True,False,False,-0.0004740969501948662,-5.075907176695586e-05,0.07547611583210147,0.022603080684108268
2018-01-16,-0.0034918574993813454,-0.0012139840029343893,2018-01-17 00:00:00,-0.001211487275306596,-0.0003349988537281538,False,False,True,0.001211487275306596,-3.949553813723365e-05,0.07749657905636248,0.020507934846244504
2018-01-17,0.007927325183753164,-0.0024039580036703517,2018-01-18 00:00:00,-0.00307923615534161,0.0005285752124740749,True,False,False,-0.00307923615534161,-4.503125966256537e-05,0.07862923417260753,0.020679660802391163
2018-01-18,-0.0033217612467661972,-0.0027687840147536474,2018-01-19 00:00:00,0.0009390944224139892,-0.00034815432876698715,False,True,False,-0.0009390944224139892,-3.172710720528507e-05,0.07603933835247347,0.023058026141628656
2018-01-19,0.00443534464875619,0.0010870786215071884,2018-01-22 00:00:00,0.0019750469928233464,0.0003243421199954327,True,True,True,0.0019750469928233464,-3.981129614737002e-05,0.07589503000952268,0.025327331784616276
2018-01-22,0.0073252846945641385,0.004161461748963891,2018-01-23 00:00:00,0.0020519094732321485,0.0006776721097995382,True,True,True,0.0020519094732321485,-5.557263713566347e-06,0.07713709362547976,0.028398243051168365
2018-01-23,0.0029571865369165894,0.006079672840825576,2018-01-24 00:00:00,-0.0008841589645377642,0.00041530246196180344,True,False,False,-0.0008841589645377642,-1.630033057771555e-05,0.07931559662508898,0.032411575950119835
2018-01-24,4.592993617258401e-06,-0.0019413425420260672,2018-01-25 00:00:00,-0.0012592531374543154,-8.853523793096415e-05,False,False,True,0.0012592531374543154,-2.647332468814897e-05,0.07812503240703857,0.03215338852712921
2018-01-25,0.0016681864154190374,-0.003286711373828143,2018-01-26 00:00:00,-0.0027179316230675488,-6.150801290973325e-06,False,False,True,0.0027179316230675488,-3.875600796948455e-05,0.08082839656172772,0.031104534234411098
2018-01-26,0.008412026758774482,-0.002558201447889071,2018-01-29 00:00:00,-0.003681694085688316,0.0005624750401757052,True,False,False,-0.003681694085688316,-4.00159213814429e-05,0.08208325497576734,0.034397438019951806
2018-01-29,-0.007990416632286234,-0.004702286025491087,2018-01-30 00:00:00,-0.0018816645667138379,-0.0007692935614367447,False,False,True,0.0018816645667138379,-3.7165961109111236e-05,0.07141164320578364,0.034348999155231374
2018-01-30,-0.009228964780329108,-0.008557138206811046,2018-01-31 00:00:00,0.00030349170992605146,-0.0010431267338147795,False,True,False,-0.00030349170992605146,-3.313268651271338e-05,0.08015898563365015,0.031577098035781265
2018-01-31,0.002421674464184487,-0.0027367555044098954,2018-02-01 00:00:00,6.966300058146057e-05,6.810263761500162e-05,True,True,True,6.966300058146057e-05,-3.0163788740232035e-05,0.07455951561040138,0.030069346175731558
2018-02-01,-0.004388830085391093,0.0039687823272656795,2018-02-02 00:00:00,-0.00039437720080140947,-0.00023220152510199744,False,False,True,0.00039437720080140947,-2.8482882510799613e-05,0.07420675322496778,0.030730379860807337
2018-02-02,-0.02010181482704443,0.0005018242524843834,2018-02-05 00:00:00,-0.01417618444622697,-0.001504353811258325,False,False,True,0.01417618444622697,-2.8229100181709533e-05,0.07420171509841915,0.030816417509423107
2018-02-05,-0.03743718715281905,-0.038099273900758145,2018-02-06 00:00:00,-0.011145305181511918,-0.006047905072681378,False,False,True,0.011145305181511918,-0.00010609177689526207,0.13482247193899968,0.02347654140942282
2018-02-06,0.013672574691513551,-0.02267082871584308,2018-02-07 00:00:00,-0.007777535463086375,0.001142002811307486,True,False,False,-0.007777535463086375,-0.00016610850314823872,0.16073331993148096,0.0392366339524573
2018-02-07,-0.00539430747713745,0.008750480402959383,2018-02-08 00:00:00,0.0009004691802636261,-0.0003008823646969762,False,True,False,-0.0009004691802636261,-0.00015348380687970486,0.12666468399726025,0.06123888855029863
2018-02-08,-0.032800508386815516,-0.009445535172653577,2018-02-09 00:00:00,-0.0005250821856100799,-0.0048053057948893065,False,False,True,0.0005250821856100799,-0.00016593232657822243,0.12266794698552035,0.06519508245567018
2018-02-09,0.013858645626205823,-0.0141752805378311,2018-02-12 00:00:00,0.0,0.00037421281319850123,True,False,False,0.0,-0.00013351532139944196,0.10388022797577014,0.06574198866827614
2018-02-12,0.012818801456965456,0.0,2018-02-13 00:00:00,-0.008831312981273069,0.0011898532226040043,True,False,False,-0.008831312981273069,-0.0001405772240496889,0.10378742904476194,0.06587516587980072
2018-02-13,0.002467307417931985,-0.009479506308836996,2018-02-14 00:00:00,0.00039706248434755257,-0.0006334595272584087,False,True,False,-0.00039706248434755257,-0.00017708184079651699,0.08558092943197405,0.07041845078584182
2018-02-14,0.009204799945581644,0.00011358479192657978,2018-02-15 00:00:00,0.00427222521091164,0.0006511831933892757,True,True,True,0.00427222521091164,-0.00015769114438363887,0.08700831704064697,0.0702575201896331
2018-02-15,0.011273434289874007,0.011759841252711553,2018-02-16 00:00:00,0.0008122363528442984,0.001655432135896238,True,True,True,0.0008122363528442984,-0.00017826325203508143,0.08557205303382591,0.07389593552587255
2018-02-16,0.0013022434269520545,0.00248824410263295,2018-02-20 00:00:00,0.0017762621175719218,8.837515434126323e-05,True,True,True,0.0017762621175719218,-0.00019000505132947548,0.08434823575247069,0.06773381675404826
2018-02-20,-0.008199585682592037,-0.0009244580374996184,2018-02-21 00:00:00,-0.0020820187603632716,-0.0009441924670349862,False,False,True,0.0020820187603632716,-0.00016409074992899717,0.08717664660251814,0.07062444277534054
2018-02-21,-0.007418298279022295,-0.009734755589433734,2018-02-22 00:00:00,0.0005431755873445785,-0.0015196237016694698,False,True,False,-0.0005431755873445785,-0.00017346835354052466,0.08813468808949995,0.07112104015265928
2018-02-22,0.0036026544595377684,0.00048642966378118754,2018-02-23 00:00:00,0.0013827717425153449,0.00018978611988310263,True,True,True,0.0013827717425153449,-0.00015726719957964044,0.08682213060123424,0.07043810445131221
2018-02-23,0.016456051781016078,0.004059272989210971,2018-02-26 00:00:00,0.0032448768676992534,0.0015673371375274712,True,True,True,0.0032448768676992534,-0.00015788900577650444,0.08744750518485338,0.07050165648430176
2018-02-26,0.00828370055795915,0.011460419619079776,2018-02-27 00:00:00,-0.00024843591790626844,0.001400249206310043,True,False,False,-0.00024843591790626844,-0.0001690318916714777,0.09022532449774828,0.07171478483468229
2018-02-27,-0.014104658553607263,0.006237143338622614,2018-02-28 00:00:00,-0.004480963160659399,-0.0010033361304007385,False,False,True,0.004480963160659399,-0.0001666553230344807,0.09063577910690042,0.07081862411940149
2018-02-28,-0.0115289233872931,-0.009993766890915723,2018-03-01 00:00:00,-0.00761115281355203,-0.0019928292300015783,False,False,True,0.00761115281355203,-0.00018653182416389165,0.0982305465326037,0.06742252125010578
2018-03-01,-0.009890593230815448,-0.02514839158555783,2018-03-02 00:00:00,-0.002713993024616599,-0.0030431803088925165,False,False,True,0.002713993024616599,-0.00021814173336827806,0.10520678333331075,0.07095805989742565
2018-03-02,0.0028956931739504087,-0.006921242517791673,2018-03-05 00:00:00,-0.0009644144425636508,-0.0003410167029395991,False,False,True,0.0009644144425636508,-0.0001817711697918634,0.10794263619801871,0.06816901542630675
2018-03-05,0.012434000653448508,0.00015927915067857982,2018-03-06 00:00:00,-0.0031800376543520284,0.0011437160126706696,True,False,False,-0.0031800376543520284,-0.00019272735004571248,0.10657581111449617,0.07081691250158556
2018-03-06,0.0019233594658613407,0.0011858071743945505,2018-03-07 00:00:00,-0.0007318581849611708,6.302125461459105e-05,True,False,False,-0.0007318581849611708,-0.00021549057995311167,0.10059953683880785,0.0717003278133529
2018-03-07,-0.0021412466849706547,-0.0023580060243569125,2018-03-08 00:00:00,-0.0013673673760152304,-0.0006039669374631871,False,False,True,0.0013673673760152304,-0.00022313702961583595,0.09869628627656181,0.07188141603029809
2018-03-08,0.004746888824853102,0.0038206191650684905,2018-03-09 00:00:00,-0.0007137290804168133,0.000529958015900635,True,False,False,-0.0007137290804168133,-0.00021323275984176594,0.09492000844173756,0.07658864591653411
2018-03-09,0.014794015051031773,0.0007425897907133341,2018-03-12 00:00:00,0.0006732483747131384,0.001230090424701783,True,True,True,0.0006732483747131384,-0.00022086703167534542,0.09421667577030997,0.07691263425277865
2018-03-12,-0.0009069261833229536,0.006149732739893244,2018-03-13 00:00:00,0.0019652699254358473,0.00016083864084404982,True,True,True,0.0019652699254358473,-0.00022940804465438892,0.09386093695690133,0.07729955868360709
2018-03-13,-0.003981589563698484,0.0018300857299113644,2018-03-14 00:00:00,0.0003062694954189309,-0.00043265202139213346,False,True,False,-0.0003062694954189309,-0.00021240109580458895,0.0917341165427981,0.07922944433940997
2018-03-14,-0.004524344306204786,0.0007626519791382605,2018-03-15 00:00:00,0.0004704920146096522,-0.0005627624495601576,False,True,False,-0.0004704920146096522,-0.0002099831018363625,0.09136710323295043,0.07945548850617155
2018-03-15,-0.002482608700577016,-0.0013259140159268088,2018-03-16 00:00:00,0.00011419584449885968,-0.0005642755027776367,False,True,False,-0.00011419584449885968,-0.0002315421566427238,0.09169362355777097,0.07926151865096377
2018-03-16,0.002735406409516539,-0.0012490084090531239,2018-03-19 00:00:00,-0.0017888568306674095,-7.987740278678919e-05,False,False,True,0.0017888568306674095,-0.0002319779974118713,0.09144242600188417,0.07848754488092809
2018-03-19,-0.011909198501531593,-0.0018841198002118914,2018-03-20 00:00:00,-0.0005395372518623138,-0.0014606262930178463,False,False,True,0.0005395372518623138,-0.0002287831579095155,0.09084164178531062,0.07960852110633905
2018-03-20,0.0012469727661018394,-0.001914589783398019,2018-03-21 00:00:00,0.0,-0.00026510859116477383,False,False,True,-0.0,-0.00022397218804780784,0.0894151179071903,0.0797218398157964
2018-03-21,0.000246252823046289,0.0,2018-03-22 00:00:00,-0.001676931875191572,-0.0001973131844151232,False,False,True,0.001676931875191572,-0.0002196662497648847,0.09077282880756943,0.07929082138740329
2018-03-22,-0.020348787464856622,-0.0021857157093909084,2018-03-23 00:00:00,-0.016405541249989535,-0.002244887767642476,False,False,True,0.016405541249989535,-0.00022516671509604047,0.09073098481235317,0.0793586857510685
2018-03-23,-0.018000108332279986,-0.024384441163274945,2018-03-26 00:00:00,0.002598010221281183,-0.004332454612940517,False,True,False,-0.002598010221281183,-0.00028625481950840845,0.12552418108829633,0.07327422119531876
2018-03-26,0.022173447207857123,-0.0022767198254676733,2018-03-27 00:00:00,0.011677421261047786,0.0021122618274409485,True,True,True,0.011677421261047786,-0.00023714971589013022,0.11235356423170939,0.06230642883174029
2018-03-27,-0.01009708149501871,0.01654836855115905,2018-03-28 00:00:00,0.0026575750330956704,-0.0006503578842740423,False,True,False,-0.0026575750330956704,-0.0002132367802824033,0.13572618851989274,0.05639935318195589
2018-03-28,-0.0015496735120721916,0.006437458950373313,2018-03-29 00:00:00,-0.0012772312897825603,-1.7741691158343657e-05,False,False,True,0.0012772312897825603,-0.00022046246841873443,0.13028703216668958,0.06285448079667255
2018-03-29,0.012172354053378354,0.005633824878758096,2018-04-02 00:00:00,-0.0005729022771491624,0.0017305071206133325,True,False,False,-0.0005729022771491624,-0.00020718404380428088,0.12897647160767536,0.06527428441023048
2018-04-02,-0.020378881531173055,-0.00012117403083985522,2018-04-03 00:00:00,-0.0015356386681441342,-0.0028094120307011203,False,False,True,0.0015356386681441342,-0.00023536820400096379,0.1258945163630368,0.06977066170782885
2018-04-03,0.012112612979880533,-0.0027706928476237615,2018-04-04 00:00:00,-1.0424535135973824e-05,0.0010698580164265827,True,False,False,-1.0424535135973824e-05,-0.00022813118343375564,0.12334293583358305,0.07074621997967089
2018-04-04,0.00961616793282355,0.0013965575675576585,2018-04-05 00:00:00,0.0037539089828287388,0.001057683389278129,True,True,True,0.0037539089828287388,-0.000215998538818747,0.12162214544538286,0.07457118529378785
2018-04-05,0.008283816381349517,0.009816576991679527,2018-04-06 00:00:00,0.0014680031634460267,0.0015545344947241982,True,True,True,0.0014680031634460267,-0.00018992888535144902,0.12515828277456703,0.07208980763518028
2018-04-06,-0.019234867549062073,0.0006117900992790174,2018-04-09 00:00:00,0.0005315125660195828,-0.0025649562575579626,False,True,False,-0.0005315125660195828,-0.0002020464225307285,0.1251823889403444,0.07348408509461608
2018-04-09,0.002913349846778479,0.0009098349002526485,2018-04-10 00:00:00,0.0017238555137267144,0.0002614351324027557,True,True,True,0.0017238555137267144,-0.0001494539469453114,0.11837479782727608,0.07256468202880058
2018-04-10,0.01254063365560747,0.003926525094536713,2018-04-11 00:00:00,-0.0016359699506100925,0.0016411483309450876,True,False,False,-0.0016359699506100925,-0.00013442655751133884,0.11953739862330631,0.07041853993546143
2018-04-11,-0.0034009752680438377,-0.0005607961870937692,2018-04-12 00:00:00,-0.0006967084069007518,-0.0005508785809893797,False,False,True,0.0006967084069007518,-0.00012157048489339264,0.11452042820622804,0.07101858571330884
2018-04-12,0.0039029439631066754,0.00011426631055608423,2018-04-13 00:00:00,0.00048538246047878083,0.0003022172568132741,True,True,True,0.00048538246047878083,-0.00014267188042758273,0.11173155382561903,0.07707559389786808
2018-04-13,0.0001256378750202236,0.004135892696221212,2018-04-16 00:00:00,0.0025892861009676406,0.00020016308304141137,True,True,True,0.0025892861009676406,-0.00013620001546378515,0.11133866570442666,0.07794562596680646
2018-04-16,0.009023348254678343,0.0038956555758869506,2018-04-17 00:00:00,9.849486409823866e-05,0.0011935776205028266,True,True,True,9.849486409823866e-05,-0.00011846468361616839,0.11121460124920507,0.07919443083003841
2018-04-17,0.009435780880992173,-0.0005194032255637767,2018-04-18 00:00:00,0.002503860051343307,0.0008890005034977778,True,True,True,0.002503860051343307,-0.00010903569219398013,0.11012342896992505,0.0790606371136564
2018-04-18,0.0017704177412842693,0.004680159577095744,2018-04-19 00:00:00,0.002040477003957166,0.00046181765837912704,True,True,True,0.002040477003957166,-0.00011006923815234812,0.11171317769946934,0.07993486090259422
2018-04-19,-0.006631528045525204,0.003778210026166191,2018-04-20 00:00:00,2.3641626644914777e-05,-0.0005707773653948582,False,True,False,-2.3641626644914777e-05,-0.0001255282716063186,0.11425471750105654,0.0826937273178294
2018-04-20,-0.007817017783913593,0.0014826447155124828,2018-04-23 00:00:00,0.0001551386765147061,-0.0008990664387943526,False,True,False,-0.0001551386765147061,-0.00010792272648059618,0.11683549564066195,0.0823942739777893
2018-04-23,0.0004794174637865578,0.0035084453937933645,2018-04-24 00:00:00,0.0015909993026843334,0.00023811225760419225,True,True,True,0.0015909993026843334,-0.00010618927723195053,0.11628797500189042,0.08224470282545218
2018-04-24,-0.01114956064287459,0.00355993150934584,2018-04-25 00:00:00,0.003213061182283372,-0.0011093423949087048,False,True,False,-0.003213061182283372,-0.00010734408686297225,0.11641920682393853,0.08315460498494973
2018-04-25,0.0023011030734017557,0.0027865951590178473,2018-04-26 00:00:00,-0.0011866558744013003,0.00040628690661064816,True,False,False,-0.0011866558744013003,-8.870816269602097e-05,0.11153322373794708,0.08553292163935283
2018-04-26,0.009348528061511385,-0.000203480258935299,2018-04-27 00:00:00,0.0006110719284632595,0.0009275230495310688,True,True,True,0.0006110719284632595,-9.183394642583772e-05,0.11091100614785435,0.08599191606265558
2018-04-27,0.0021930197019259133,0.004922760619356703,2018-04-30 00:00:00,0.0,0.0005657289065301334,True,False,False,0.0,-9.680956742659177e-05,0.10997088858415763,0.08559631093913153
2018-04-30,-0.007425881163456938,0.0,2018-05-01 00:00:00,-0.00016069936408782796,-0.0009151314466131274,False,False,True,0.00016069936408782796,-9.845726060157649e-05,0.10997673784902964,0.0854941975911011
2018-05-01,-0.00024911606811982566,-0.0004339600130837575,2018-05-02 00:00:00,-0.0030906274923735108,-0.00015913803707538808,False,False,True,0.0030906274923735108,-9.466841622067116e-05,0.10935003393911749,0.08578848103188955
2018-05-02,-0.006495086649110382,-0.0010041217758816187,2018-05-03 00:00:00,0.0,-0.0008910715620959731,False,False,True,-0.0,-9.498537045520692e-05,0.10928085686933856,0.0859433180896943
2018-05-03,-0.0017722606257669637,0.0,2018-05-04 00:00:00,0.0,-0.00029964137847463825,False,False,True,-0.0,-0.0001053087511674906,0.10965239789325468,0.0864255504723416
2018-05-04,0.011234266933413761,0.0,2018-05-07 00:00:00,0.0013641512240267055,0.0011297342101953217,True,True,True,0.0013641512240267055,-0.00010159936852446294,0.10960515590540795,0.08650265383290641
2018-05-07,0.0013522303261088054,0.0017522629815712536,2018-05-08 00:00:00,0.0007798438219805447,0.00016281187993727727,True,True,True,0.0007798438219805447,-0.00012985043374759157,0.11149184550979738,0.08098080057905555
2018-05-08,-0.0025762631535007794,0.0013496953385384852,2018-05-09 00:00:00,-3.7613702206438485e-05,-0.00028175620918609697,False,False,True,3.7613702206438485e-05,-0.00011842061734391929,0.10936181628539449,0.08773033622685905
2018-05-09,0.008403271077229768,0.0006839544992102741,2018-05-10 00:00:00,-0.0020460173459303835,0.0008563329549242066,True,False,False,-0.0020460173459303835,-0.00012630908825026117,0.10977754164290243,0.08794678977436832
2018-05-10,0.008891525375923836,-0.0014075337025112715,2018-05-11 00:00:00,0.0023703784097790894,0.0007041734646345008,True,True,True,0.0023703784097790894,-0.0001302693913586199,0.1078809827093126,0.0886541040713259
2018-05-11,0.0014777756938163633,0.008201564749842571,2018-05-14 00:00:00,0.0039034206170282426,0.0007658251166782773,True,True,True,0.0039034206170282426,-0.00011679801056306112,0.1089090036899826,0.08799297094671821
2018-05-14,0.000559991396840065,0.006872559657277164,2018-05-15 00:00:00,0.0004899443027586094,0.0005717319322459537,True,True,True,0.0004899443027586094,-0.00011759184031809303,0.10883249244480867,0.0914329659449256
2018-05-15,-0.006521357861412669,0.0002656911823177386,2018-05-16 00:00:00,2.8834534577797517e-05,-0.000801620180148826,False,True,False,-2.8834534577797517e-05,-0.00011065188881741113,0.10967159681200289,0.0912316265100318
2018-05-16,0.0035817567652239425,0.0003874157679815987,2018-05-17 00:00:00,0.0009892449350115324,0.0003201728946939176,True,True,True,0.0009892449350115324,-0.00010587599066805854,0.10906150322856503,0.09141886127167836
2018-05-17,0.0001167960166132298,0.0033684014375918985,2018-05-18 00:00:00,0.0021455492746031324,0.00020516835793264754,True,True,True,0.0021455492746031324,-0.00011772882952029872,0.1127593192646964,0.09195084192466003
2018-05-18,-0.001695739548225006,0.0033474124428864733,2018-05-21 00:00:00,0.000832510255114745,1.1011703423079774e-05,True,True,True,0.000832510255114745,-0.00012028879214138787,0.11130813531893877,0.09561119465397983
2018-05-21,0.007256737305118999,0.00024176260647173063,2018-05-22 00:00:00,-0.00036889865669099227,0.0007277212697632286,True,False,False,-0.00036889865669099227,-0.00010989575249417574,0.11222996634642243,0.09593559176730218
2018-05-22,-0.003183374283405338,-0.000652345329992496,2018-05-23 00:00:00,-0.0007797150756883423,-0.0005250013897417873,False,False,True,0.0007797150756883423,-0.00010483404917364005,0.11197660771480603,0.09765362653335595
2018-05-23,0.002890537186112152,-0.003565988107830108,2018-05-24 00:00:00,-0.0035295625263241075,-0.00012826447806159438,False,False,True,0.0035295625263241075,-0.000104358263395776,0.11212262007953636,0.09758888893821932
2018-05-24,-0.0022237311045148365,-0.00942315104575165,2018-05-25 00:00:00,-0.002236938395064101,-0.0013011218388678078,False,False,True,0.002236938395064101,-0.00012134885491501848,0.11087725387536343,0.09903394110908222
2018-05-25,-0.0026286907100906533,-0.008255135173379391,2018-05-29 00:00:00,-0.002001302061343994,-0.001236319226233085,False,False,True,0.002001302061343994,-0.00011568595258849543,0.11128814500069314,0.10031224726742442
2018-05-29,-0.009281189450411776,-0.005112431010501328,2018-05-30 00:00:00,-0.00374358702103721,-0.0016664113447175288,False,False,True,0.00374358702103721,-0.00011749776649457935,0.11135275224217336,0.10081849276397975
2018-05-30,0.01410347162676071,-0.01144678926759909,2018-05-31 00:00:00,0.001003596700581732,0.0003094996555672324,True,True,True,0.001003596700581732,-0.00012048515440488177,0.11268956321144163,0.10127986287771282
2018-05-31,-0.0071814846103874785,0.0010333722256552099,2018-06-01 00:00:00,0.0012566132276157999,-0.0008433438533765229,False,True,False,-0.0012566132276157999,-0.00013342530095377395,0.11346488241987138,0.10153916651713052
2018-06-01,0.006683265863758825,0.001820131414590136,2018-06-04 00:00:00,0.001549963490245407,0.0007507500070333473,True,True,True,0.001549963490245407,-0.00015122268080081238,0.10817644061294371,0.09834497310901436
2018-06-04,0.0031900638284790396,0.0032897677201376187,2018-06-05 00:00:00,0.0006878853795947176,0.0005193420911654902,True,True,True,0.0006878853795947176,-0.00014914898564072528,0.10868144566779511,0.09781551633107732
2018-06-05,-0.0005463039440760875,-0.0006000311239083257,2018-06-06 00:00:00,-0.0004183277359502119,-0.000254932608635527,False,False,True,0.0004183277359502119,-0.0001371773430704156,0.10839102930392969,0.09756297035493755
2018-06-06,0.005722442452221232,0.0019151036137008675,2018-06-07 00:00:00,0.0007223420680189826,0.0006685776192208812,True,True,True,0.0007223420680189826,-0.00013900565145380986,0.10843690180887292,0.09767583280508048
2018-06-07,0.0026962242412615135,0.005038535747720638,2018-06-08 00:00:00,-8.314079131580488e-05,0.0006513225505970021,True,False,False,-8.314079131580488e-05,-0.0001312728323607507,0.10865958313140675,0.0971760061630966
2018-06-08,0.0027166555506820123,0.0018498119622273716,2018-06-11 00:00:00,0.00046600062228403387,0.0003466541612846814,True,True,True,0.00046600062228403387,-0.00012602698466523387,0.10846436747458352,0.09623725202020984
2018-06-11,0.001940329545112418,0.0004888371941129742,2018-06-12 00:00:00,0.0006219230066318468,0.0001327209603089688,True,True,True,0.0006219230066318468,-0.00012491085565471575,0.10856185840974295,0.09611796153156554
2018-06-12,0.0018323011978106153,0.0023714051069791443,2018-06-13 00:00:00,0.0009493235427850378,0.00028530336673810006,True,True,True,0.0009493235427850378,-0.00013757723976282068,0.10909251535456149,0.09403296774908476
2018-06-13,-0.005761406430497151,0.0030414915780574685,2018-06-14 00:00:00,-0.0010886992888748817,-0.000475916432419992,False,False,True,0.0010886992888748817,-0.00013201919209952028,0.10943480793351146,0.09423046504403848
2018-06-14,0.0033338088693853907,-0.0019350190598893013,2018-06-15 00:00:00,0.0002284629519967963,5.667256321243458e-05,True,True,True,0.0002284629519967963,-0.0001250636555316429,0.10933769284072209,0.09445630546756142
